33700,69
33800,68
33900,72
34000,78
34100,74
34200,70
34300,70
34400,72
34500,70
34600,71
34700,72
34800,74
34900,69
35000,76
35100,73
35200,73
35300,68
35400,73
35500,75
35600,70
35700,65
35800,71
35900,68
36000,68
36100,68
36200,76
36300,73
36400,71
36500,71
36600,71
36700,72
36800,66
36900,70
37000,71
37100,76
37200,77
37300,79
37400,66
37500,74
37600,71
37700,64
37800,70
37900,74
38000,75
38100,72
38200,71
38300,73
38400,74
38500,62
38600,74
38700,69
38800,71
38900,64
39000,61
39100,69
39200,66
39300,74
39400,70
39500,71
39600,69
39700,75
39800,70
39900,76
40000,65
40100,69
40200,71
40300,72
40400,71
40500,70
40600,69
40700,76
40800,73
40900,73
41000,69
41100,71
41200,70
41300,68
41400,69
41500,66
41600,68
41700,74
41800,72
41900,67
42000,70
42100,67
42200,69
42300,67
42400,65
42500,72
42600,70
42700,75
42800,69
42900,69
43000,66
43100,73
43200,73
43300,61
43400,69
43500,71
43600,67
43700,64
43800,69
43900,77
44000,72
44100,76
44200,72
44300,76
44400,77
44500,79
44600,73
44700,76
44800,76
44900,68
45000,72
45100,70
45200,76
45300,63
45400,66
45500,69
45600,70
45700,65
45800,70
45900,68
46000,68
46100,72
46200,75
46300,71
46400,70
46500,73
46600,70
46700,72
46800,70
46900,72
47000,67
47100,71
47200,72
47300,74
47400,69
47500,70
47600,72
47700,69
47800,73
47900,71
48000,62
48100,67
48200,69
48300,66
48400,68
48500,67
48600,67
48700,68
48800,56
48900,68
49000,73
49100,70
49200,72
49300,71
49400,60
49500,65
49600,64
49700,67
49800,66
49900,65
50000,70
50100,67
50200,64
50300,66
50400,67
50500,57
50600,64
50700,72
50800,70
50900,67
51000,62
51100,67
51200,69
51300,70
51400,66
51500,73
51600,75
51700,67
51800,67
51900,67
52000,71
52100,70
52200,70
52300,73
52400,68
52500,70
52600,63
52700,75
52800,73
52900,77
53000,78
53100,70
53200,76
53300,73
53400,69
53500,75
53600,75
53700,71
53800,72
53900,73
54000,71
54100,71
54200,72
54300,78
54400,76
54500,70
54600,75
54700,68
54800,71
54900,71
55000,74
55100,73
55200,77
55300,75
55400,73
55500,78
55600,83
55700,81
55800,72
55900,68
56000,78
56100,78
56200,70
56300,79
56400,77
56500,73
56600,74
56700,73
56800,72
56900,79
57000,78
57100,71
57200,74
57300,71
57400,75
57500,70
57600,80
57700,73
57800,79
57900,73
58000,72
58100,72
58200,72
58300,64
58400,67
58500,72
58600,76
58700,75
58800,81
58900,74
59000,70
59100,72
59200,76
59300,77
59400,63
59500,75
59600,71
59700,71
59800,72
59900,67
60000,67
60100,68
60200,77
60300,74
60400,71
60500,74
60600,75
60700,73
60800,71
60900,77
61000,75
61100,73
61200,80
61300,69
61400,77
61500,78
61600,73
61700,76
61800,77
61900,72
62000,77
62100,71
62200,77
62300,72
62400,74
62500,79
62600,74
62700,77
62800,83
62900,78
63000,78
63100,77
63200,80
63300,78
63400,84
63500,79
63600,77
63700,78
63800,76
63900,76
64000,81
64100,82
64200,79
64300,75
64400,76
64500,78
64600,70
64700,79
64800,78
64900,78
65000,73
65100,79
65200,76
65300,82
65400,75
65500,77
65600,74
65700,71
65800,75
65900,76
66000,81
66100,79
66200,73
66300,75
66400,71
66500,78
66600,73
66700,78
66800,72
66900,70
67000,75
67100,72
67200,71
67300,68
67400,67
67500,73
67600,71
67700,78
67800,69
67900,77
68000,77
68100,77
68200,69
68300,73
68400,72
68500,77
68600,76
68700,78
68800,79
68900,74
69000,70
69100,76
69200,76
69300,77
69400,73
69500,80
69600,74
69700,71
69800,62
69900,74
70000,73
70100,74
70200,69
70300,72
70400,71
70500,79
70600,74
70700,81
70800,70
70900,72
71000,66
71100,76
71200,72
71300,69
71400,81
71500,77
71600,79
71700,75
71800,84
71900,77
72000,79
72100,80
72200,83
72300,81
72400,83
72500,82
72600,75
72700,76
72800,74
72900,79
73000,78
73100,73
73200,82
73300,80
73400,83
73500,79
73600,80
73700,77
73800,81
73900,85
74000,86
74100,78
74200,77
74300,74
74400,77
74500,77
74600,83
74700,79
74800,77
74900,74
75000,74
75100,81
75200,77
75300,77
75400,76
75500,78
75600,74
75700,79
75800,84
75900,72
76000,74
76100,77
76200,77
76300,78
76400,73
76500,71
76600,80
76700,77
76800,75
76900,76
77000,77
77100,79
77200,82
77300,77
77400,82
77500,80
77600,82
77700,74
77800,75
77900,81
78000,80
78100,81
78200,80
78300,74
78400,76
78500,77
78600,86
78700,75
78800,76
78900,77
79000,82
79100,77
79200,77
79300,78
79400,79
79500,83
79600,81
79700,83
79800,76
79900,79
80000,81
