41000,43
41100,38
41200,39
41300,41
41400,46
41500,48
41600,47
41700,44
41800,45
41900,51
42000,45
42100,49
42200,44
42300,48
42400,48
42500,45
42600,50
42700,53
42800,55
42900,54
43000,53
43100,46
43200,53
43300,53
43400,52
43500,55
43600,52
43700,54
43800,50
43900,56
44000,53
44100,53
44200,49
44300,54
44400,56
44500,48
44600,48
44700,54
44800,59
44900,53
45000,56
45100,48
45200,51
45300,50
45400,53
45500,57
45600,51
45700,56
45800,53
45900,55
46000,51
46100,52
46200,49
46300,45
46400,53
46500,53
46600,46
46700,49
46800,56
46900,51
47000,46
47100,44
47200,56
47300,53
47400,46
47500,47
47600,49
47700,43
47800,58
47900,51
48000,48
48100,50
48200,57
48300,56
48400,54
48500,46
48600,48
48700,48
48800,47
48900,53
49000,53
49100,47
49200,52
49300,55
49400,45
49500,57
49600,51
49700,48
49800,49
49900,48
50000,43
50100,51
50200,51
50300,49
50400,45
50500,53
50600,45
50700,50
50800,51
50900,55
51000,48
51100,54
51200,53
51300,49
51400,55
51500,44
51600,50
51700,50
51800,48
51900,51
52000,49
52100,51
52200,53
52300,49
52400,53
52500,50
52600,55
52700,50
52800,49
52900,51
53000,49
53100,48
53200,48
53300,51
53400,49
53500,57
53600,47
53700,50
53800,46
53900,46
54000,48
54100,50
54200,58
54300,56
54400,54
54500,49
54600,43
54700,50
54800,52
54900,53
55000,51
55100,52
55200,48
55300,53
55400,53
55500,51
55600,49
55700,50
55800,48
55900,43
56000,45
56100,42
56200,43
56300,48
56400,49
56500,46
56600,45
56700,46
56800,47
56900,52
57000,47
57100,52
57200,50
57300,50
57400,51
57500,50
57600,44
57700,53
57800,50
57900,53
58000,48
58100,51
58200,54
58300,55
58400,45
58500,52
58600,52
58700,50
58800,45
58900,49
59000,52
59100,49
59200,51
59300,54
59400,52
59500,50
59600,50
59700,48
59800,56
59900,54
60000,54
60100,56
60200,49
60300,55
60400,52
60500,52
60600,53
60700,52
60800,52
60900,55
61000,53
61100,56
61200,56
61300,48
61400,50
61500,55
61600,50
61700,52
61800,50
61900,55
62000,53
62100,57
62200,52
62300,50
62400,52
62500,48
62600,49
62700,45
62800,48
62900,57
63000,46
63100,46
63200,51
63300,47
63400,45
63500,48
63600,50
63700,51
63800,52
63900,53
64000,49
64100,47
64200,49
64300,54
64400,47
64500,51
64600,50
64700,54
64800,50
64900,49
65000,63
65100,62
65200,61
65300,58
65400,63
65500,58
65600,51
65700,48
65800,54
65900,50
66000,49
66100,52
66200,49
66300,55
66400,51
66500,50
66600,54
66700,54
66800,57
66900,62
67000,61
67100,57
67200,55
67300,58
67400,54
67500,55
67600,61
67700,60
67800,62
67900,49
68000,51
68100,55
68200,59
68300,55
68400,58
68500,55
68600,45
68700,51
68800,52
68900,52
69000,57
69100,58
69200,53
69300,49
69400,53
69500,55
69600,54
69700,61
69800,60
69900,59
70000,58
70100,61
70200,55
70300,53
70400,58
70500,54
70600,51
70700,59
70800,59
70900,58
71000,56
71100,67
71200,55
71300,59
71400,62
71500,63
71600,59
71700,60
71800,58
71900,58
72000,59
72100,56
72200,60
72300,58
72400,54
72500,54
72600,55
72700,53
72800,56
72900,56
73000,59
73100,61
73200,58
73300,65
73400,61
73500,58
73600,60
73700,56
73800,59
73900,58
74000,59
74100,55
74200,55
74300,52
74400,53
74500,56
74600,55
74700,58
74800,61
74900,60
75000,62
75100,67
75200,64
75300,70
75400,61
75500,63
75600,60
75700,66
75800,68
75900,65
76000,57
76100,59
76200,60
76300,61
76400,55
76500,66
76600,62
76700,59
76800,62
76900,46
77000,65
77100,56
77200,55
77300,58
77400,58
77500,53
77600,52
77700,52
77800,60
77900,62
78000,56
78100,50
78200,54
78300,59
78400,55
78500,53
78600,58
78700,63
78800,63
78900,61
79000,70
79100,59
79200,63
79300,58
79400,61
79500,62
79600,56
79700,58
79800,66
79900,56
80000,58
80100,62
80200,64
80300,53
80400,59
80500,56
80600,62
80700,57
80800,56
80900,60
81000,62
81100,60
81200,59
81300,58
81400,63
81500,54
81600,65
81700,60
81800,57
81900,54
82000,61
82100,65
82200,63
82300,62
82400,63
82500,63
82600,68
82700,59
82800,67
82900,56
83000,60
83100,57
83200,63
83300,65
83400,57
83500,61
83600,57
83700,57
83800,64
83900,63
84000,66
84100,63
84200,62
84300,65
84400,65
84500,69
84600,69
84700,56
84800,67
84900,62
85000,66
85100,62
85200,60
85300,63
85400,54
85500,60
85600,59
85700,61
85800,62
85900,57
86000,61
86100,55
86200,65
86300,63
86400,66
86500,67
86600,66
86700,64
86800,65
86900,65
87000,61
87100,66
87200,73
87300,71
87400,65
87500,67
87600,61
87700,66
87800,68
87900,68
88000,62
88100,66
88200,67
88300,62
88400,62
88500,63
88600,60
88700,69
88800,67
88900,63
89000,66
89100,66
89200,69
89300,63
89400,66
89500,73
89600,66
89700,60
89800,70
89900,68
90000,68
90100,76
90200,74
90300,77
90400,65
90500,74
90600,70
90700,72
90800,67
90900,80
91000,65
91100,68
91200,72
91300,67
91400,57
91500,71
91600,64
91700,61
91800,64
91900,63
92000,67
92100,65
92200,62
92300,69
92400,68
92500,65
92600,65
92700,70
92800,73
92900,69
93000,70
93100,64
93200,71
93300,70
93400,67
93500,63
93600,66
93700,63
93800,68
93900,55
94000,62
94100,62
94200,63
94300,58
94400,63
94500,69
94600,66
94700,67
94800,65
94900,63
95000,70
95100,68
95200,73
95300,68
95400,68
95500,65
95600,68
95700,67
95800,67
95900,71
96000,59
96100,59
96200,60
96300,66
96400,70
96500,74
96600,64
96700,61
96800,68
96900,69
97000,63
97100,67
97200,67
97300,67
97400,67
97500,67
97600,66
97700,69
97800,63
97900,63
98000,65
98100,62
98200,64
98300,65
98400,65
98500,66
98600,62
98700,63
98800,62
98900,65
99000,59
99100,61
99200,59
99300,58
99400,62
99500,62
99600,59
99700,62
99800,62
99900,65
100000,59
